timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1586241084945,803,http://loxodo.tech/oauth/token,200,OK,Thread Group 1-3,text,true,,1158,431,4,4,http://loxodo.tech/oauth/token,803,0,277
1586241084693,1062,http://loxodo.tech/oauth/token,200,OK,Thread Group 1-2,text,true,,1158,431,4,4,http://loxodo.tech/oauth/token,1062,0,275
1586241085529,332,http://loxodo.tech/api/accounts/current,401,Unauthorized,Thread Group 1-1,text,false,,472,650,4,4,http://loxodo.tech/api/accounts/current,332,0,0
1586241085195,766,http://loxodo.tech/oauth/token,200,OK,Thread Group 1-4,text,true,,1158,431,4,4,http://loxodo.tech/oauth/token,766,0,266
1586241085749,299,http://loxodo.tech/api/accounts/current,401,Unauthorized,Thread Group 1-3,text,false,,472,650,4,4,http://loxodo.tech/api/accounts/current,299,0,0
1586241085755,298,http://loxodo.tech/api/accounts/current,401,Unauthorized,Thread Group 1-2,text,false,,472,650,4,4,http://loxodo.tech/api/accounts/current,298,0,0
1586241085861,299,http://loxodo.tech/api/warehouses/all,401,Unauthorized,Thread Group 1-1,text,false,,472,648,4,4,http://loxodo.tech/api/warehouses/all,299,0,0
1586241085961,285,http://loxodo.tech/api/accounts/current,401,Unauthorized,Thread Group 1-4,text,false,,472,650,4,4,http://loxodo.tech/api/accounts/current,285,0,0
1586241086048,286,http://loxodo.tech/api/warehouses/all,401,Unauthorized,Thread Group 1-3,text,false,,472,648,4,4,http://loxodo.tech/api/warehouses/all,286,0,0
1586241086054,283,http://loxodo.tech/api/warehouses/all,401,Unauthorized,Thread Group 1-2,text,false,,472,648,4,4,http://loxodo.tech/api/warehouses/all,283,0,0
1586241086160,292,http://loxodo.tech/api/tasks/count/my?warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0,401,Unauthorized,Thread Group 1-1,text,false,,472,698,4,4,http://loxodo.tech/api/tasks/count/my?warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0,292,0,0
1586241086247,280,http://loxodo.tech/api/warehouses/all,401,Unauthorized,Thread Group 1-4,text,false,,472,648,4,4,http://loxodo.tech/api/warehouses/all,280,0,0
1586241086338,285,http://loxodo.tech/api/tasks/count/my?warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0,401,Unauthorized,Thread Group 1-2,text,false,,472,698,4,4,http://loxodo.tech/api/tasks/count/my?warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0,284,0,0
1586241086336,289,http://loxodo.tech/api/tasks/count/my?warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0,401,Unauthorized,Thread Group 1-3,text,false,,472,698,4,4,http://loxodo.tech/api/tasks/count/my?warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0,289,0,0
1586241086528,292,http://loxodo.tech/api/tasks/count/my?warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0,401,Unauthorized,Thread Group 1-4,text,false,,472,698,4,4,http://loxodo.tech/api/tasks/count/my?warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0,292,0,0
1586241086624,284,http://loxodo.tech/api/tasks/count?warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0&category=available,401,Unauthorized,Thread Group 1-2,text,false,,472,714,4,4,http://loxodo.tech/api/tasks/count?category=available&warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0,284,0,0
1586241086627,285,http://loxodo.tech/api/tasks/count?warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0&category=available,401,Unauthorized,Thread Group 1-3,text,false,,472,714,4,4,http://loxodo.tech/api/tasks/count?category=available&warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0,285,0,0
1586241086454,566,http://loxodo.tech/api/tasks/count?warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0&category=available,401,Unauthorized,Thread Group 1-1,text,false,,472,714,4,4,http://loxodo.tech/api/tasks/count?category=available&warehouse_id=aa419789-d3f8-44ca-b7bb-393dfb6834a0,566,0,269
